Date,Startup Name,Industry,Sub-Vertical,City,Investors’ Name,Investment Type,Amount (In USD),Year,Funding Segment
2015-04-20,Freshdesk,Online / Mobile Customer Support,Online / Mobile Customer Support,Chennai,"Tiger Global, Google Capital & Accel Partners",Private Equity,50000000.0,2015,Large Startup
2015-03-16,Meru Cabs,Industry / Vertical,Sub-Vertical,City / Location,Value Fund Advisors,Private Equity,50000000.0,2015,Large Startup
2019-08-13,Uniphore,Customer Service Platform,Conversational AI,Palo Alto ,March Capital Partners,Series C,51000000.0,2019,Large Startup
2016-09-28,Druva,Technology,Cloud Based Data Protection Solution,Pune,"Sequoia India, EDBI, Blue Cloud Ventures, Hercules Capital",Private Equity,51000000.0,2016,Large Startup
2015-11-24,Naaptol,Online and TV Shopping Marketplace,Online and TV Shopping Marketplace,Mumbai,"Mitsui & Co., New Enterprise Associates, Canaan Partners, Silicon Valley Bank",Private Equity,52000000.0,2015,Large Startup
2016-11-02,FreshDesk,Consumer Internet,SAAS Based HelpDesk Services,Chennai,"Sequoia Capital India, Accel Partners",Private Equity,55000000.0,2016,Large Startup
2017-02-08,Cartrade,Consumer Internet,Automobile Classifieds Portal,Mumbai,Temasek Holdings,Private Equity,55000000.0,2017,Large Startup
2017-01-17,Practo,Consumer Internet,Online Healthcare platform,Bengaluru,"Tencent,  ru-Net, RSI Fund, Thrive Capital",Private Equity,55000000.0,2017,Large Startup
2017-03-23,Markets and Markets,Technology,Marketing Research Company,Pune,"FTV Capital, Zodius Capital",Private Equity,56000000.0,2017,Large Startup
2015-01-22,Antuit,Industry / Vertical,Sub-Vertical,City / Location,"Goldman Sachs, Zodius Capital",Private Equity,56000000.0,2015,Large Startup
2017-01-07,FreeCharge,Consumer Internet,Mobile Wallet,Mumbai,Jasper Infotech Pvt Ltd,Private Equity,57000000.0,2017,Large Startup
2015-07-23,Quikr,Online & Mobile classified listings,Online & Mobile classified listings,Mumbai,"AB Kinnevik, Falcon Edge Capital, Coatue Management",Private Equity,60000000.0,2015,Large Startup
2015-07-02,BankBazaar,Online Financial Services,Online Financial Services,Chennai,"Amazon, Fidelity Growth Partners, Mousse Partners",Private Equity,60000000.0,2015,Large Startup
2017-12-06,Greenlight Planet,Technology,Off-grid solar products platform,Mumbai,"Apis Partner, Eight Roads Ventures, Bamboo Capital Partners",Private Equity,60000000.0,2017,Large Startup
2020-05-20,Khatabook,Utility Solutions Provider,"Financial Services, Accounting, Payments. ",Bengaluru,"B Capital Group, Sequoia India, Partners of DST Global, Tencent, GGV, RTP Global, Hummingbird Ventures, Falcon Edge Capital, Rocketship.vc, Unilever Ventures, Kevin Weil, Alexander Will, Kunal Shah, Kunal Bahl, and Rohit Bansal",Series B,60000000.0,2020,Large Startup
2019-07-11,Moglix,ECommerce,Industrial Tools and Equipments,Singapore,"Composite Capital Management, Sequoia Capital India, Tiger Global Management",Series D,60000000.0,2019,Large Startup
2016-05-04,Lenskart,ECommerce,Eyewear & Accessories etailer,Delhi,"International Finance Corp, TPG Growth, Adveq Management, IDG Ventures, Ratan Tata, Kris Gopalakrishnan",Private Equity,60000000.0,2016,Large Startup
2016-08-30,Paytm,ECommerce,Mobile Wallet & ECommerce platform,Bengaluru,MediaTek Inc.,Private Equity,60000000.0,2016,Large Startup
2015-02-03,Manthan,Industry / Vertical,Sub-Vertical,City / Location,"Temasek, Norwest Venture Partners",Private Equity,60000000.0,2015,Large Startup
2015-09-07,Zomato,Restaurant Ratings & Reviews platform,Restaurant Ratings & Reviews platform,Gurugram,"Temasek, Vy Capital",Private Equity,60000000.0,2015,Large Startup
2016-08-16,OyoRooms,Consumer Internet,Budget Hotels Aggregator,Delhi,SoftBank Group,Private Equity,62000000.0,2016,Large Startup
2015-08-11,Infogain,Business and IT consulting,Business and IT consulting,New Delhi / US,ChrysCapital,Private Equity,63000000.0,2015,Large Startup
2018-08-08,Phone Pe,Consumer Internet,UPI Payments App,Bengaluru,Flipkart,Private Equity,66000000.0,2018,Large Startup
2019-12-06,CarDekho,ECommerce,Automobile,Gurugram,Ping An Global Voyager Fund,Series D,70000000.0,2019,Large Startup
2017-02-28,Blackbuck,Logistics,Online freight aggregator,Bengaluru,"Sands Capital, IFC, Accel Partners, Flipkart, Sanjiv Rangrass",Private Equity,70000000.0,2017,Large Startup
2019-08-19,Grofers,ECommerce,Grocery Delivery,Gurugram,Softbank Vision Fund,Series F,70000000.0,2019,Large Startup
2017-06-26,Flipkart,ECommerce,Online marketplace,Bengaluru,Naspers,Private Equity,71000000.0,2017,Large Startup
2017-05-01,Ace2three,Consumer Internet,Online Rummy playing Website,Hyderabad,Clairvest Group,Private Equity,73700000.0,2017,Large Startup
2015-09-17,YepMe,Private label Fashion eTailer,Private label Fashion eTailer,Gurugram,"Khazanah Nasional Berhad, Helion Venture Partners",Private Equity,75000000.0,2015,Large Startup
2016-03-22,Byju’s,Consumer Internet,Educational Video Content Creator,Bengaluru,"Sequoia India, Sofina",Private Equity,75000000.0,2016,Large Startup
2015-03-30,BillDesk,Industry / Vertical,Sub-Vertical,City / Location,TA Associates,Private Equity,75000000.0,2015,Large Startup
2016-11-07,Rivigo,Technology,Technology based Logistics platform,Gurugram,Warburg Pincus,Private Equity,75000000.0,2016,Large Startup
2017-10-13,Policy Bazaar,Consumer Internet,Online insurance policy aggregator,Gurugram,"Wellington Management, DG Ventures India, True North",Private Equity,77000000.0,2017,Large Startup
2017-05-30,Swiggy,Consumer Internet,Online food delivery platform,Bengaluru,"Nasper, Accel India, SAIF Partners, Bessemer Venture Partners, Harmony Partners, Norwest Venture Partners",Private Equity,80000000.0,2017,Large Startup
2017-08-23,Dhruva,Technology,Cloud data protection and management solutions,Pune,"Riverwood Capital, Sequoia Capital India, Nexus Venture Partners, Tenaya Capital",Private Equity,80000000.0,2017,Large Startup
2015-02-06,FreeCharge,Industry / Vertical,Sub-Vertical,City / Location,"Valiant Capital, Tybourne Capital, Sequoia Capital, RuNet and Sofina",Private Equity,80000000.0,2015,Large Startup
2018-03-13,PineLabs,Technology,Digital Payment Platform,Mumbai,"Actis, Altimeter Capital",Private Equity,82000000.0,2018,Large Startup
2016-07-05,BookMyShow,Consumer Internet,Event & Movie Ticketing platform,Mumbai,"Stripes Group, Network 18, Accel Partners, SAIF Partners",Private Equity,82000000.0,2016,Large Startup
2015-05-06,Delhivery,Ecommerce Logistics,Ecommerce Logistics,Gurugram,"Tiger Global Management, Multiples Alternate Asset Management, Nexus Venture Partners, Times Internet",Private Equity,85000000.0,2015,Large Startup
2018-02-12,Lendingkart,Finance,Online Lending,Bengaluru,Fullerton Financial Holdings Pte Ltd & Others,Private Equity,87000000.0,2018,Large Startup
2015-08-06,practo,Doctor Appointment booking app,Doctor Appointment booking app,Bengaluru,"Sofina, Google Capital, Altimeter Capital, Sequoia Capital Global Equities, Yuri Milner, Sequoia Capital, Matrix Partners",Private Equity,90000000.0,2015,Large Startup
2017-03-24,Delhivery,Technology,Tech enabled Fulfilment & Logistics Solutions,Delhi,"Carlyle Group, Tiger Global",Private Equity,100000000.0,2017,Large Startup
2020-07-16,Vedantu,EduTech,Education/E-learning,Bengaluru,Coatue Management,Series D,100000000.0,2020,Large Startup
2018-02-14,OyoRooms,Hospitality,Budget Rooms,Gurugram,DiDi Chuxing,Equity,100000000.0,2018,Large Startup
2016-01-12,Shopclues,ECommerce,ECommerce Marketplace,Gurugram,"GIC, Tiger Global Management, Nexus Venture Partners",Private Equity,100000000.0,2016,Large Startup
2015-05-01,Foodpanda,Online Food Delivery,Online Food Delivery,Gurugram,"Goldman Sachs, Rocket Internet",Private Equity,100000000.0,2015,Large Startup
2015-07-28,Pepperfry,Online home décor marketplace,Online home décor marketplace,Mumbai,"Goldman Sachs, Zodius Technology Fund, Bertelsmann India Investments Norwest Venture Partners.",Private Equity,100000000.0,2015,Large Startup
2016-05-11,Fractal Analytics,Technology,Data Analytics Company,Mumbai,Khazanah Nasional Berhad,Private Equity,100000000.0,2016,Large Startup
2018-02-07,Swiggy,Food and Beverages,Online Food Delivery,Bengaluru,Naspers,Private Equity,100000000.0,2018,Large Startup
2018-02-08,Shape,Healthcare," Online Portal for Diet,fitness and Beauty",Pune,Sandeep Mathur,Seed / Angle Funding,100000000.0,2018,Large Startup
2015-08-03,Oyorooms,Budget Hotel accommodation brand,Budget Hotel accommodation brand,Delhi,"SoftBank Group, Greenoaks Capital, Sequoia Capital,  Lightspeed India",Private Equity,100000000.0,2015,Large Startup
2015-07-15,Oyo Rooms,Budget Hotel Accommodation,Budget Hotel Accommodation,Gurugram,"Softbank, Sequoia Capital",Private Equity,100000000.0,2015,Large Startup
2016-04-11,Oyo,Consumer Internet,Online Branded Budget Room Booking Service,Delhi,"Softbank, Sequoia Capital, Lightspeed Venture Partners, Greenoaks Capital, DSG Consumer Partners and Venture Nursery",Private Equity,100000000.0,2016,Large Startup
2018-09-06,Dream11,Consumer Internet,Online Gaming Platform,Mumbai,"Tencent, Kalaari Capital and Private equity firm Multiples Alternate Asset Management",Private Equity,100000000.0,2018,Large Startup
2015-09-29,Inmobi,Mobile Advertising platform,Mobile Advertising platform,Bengaluru,Tennenbaum Capital Partners & Others,Private Equity,100000000.0,2015,Large Startup
2015-01-18,ShopClues,Industry / Vertical,Sub-Vertical,City / Location,Tiger Global & Other investors,Private Equity,100000000.0,2015,Large Startup
2015-07-08,Saavn,Music Streaming App,Music Streaming App,Mumbai,"Tiger Global Management, Bertelsmann India, Steadview Capital, Liberty Media, Mousse Partners, Quilvest",Private Equity,100000000.0,2015,Large Startup
2018-07-31,Five Star Group,Fin-Tech,Non-Bank Lending Platform For SME,Chennai,"TPG, Norwest Venture Partners, Sequoia Capital & Matrix Partners",Private Equity,100000000.0,2018,Large Startup
2017-05-03,Ola,Consumer Internet,Cab Aggregation App,Bengaluru,"Falcon Edge Capital,  Capital Advisers",Private Equity,104500000.0,2017,Large Startup
2020-02-19,Unacademy,EduTech,Education/E-learning,Bengaluru,"General Atlantic, Sequoia Capital India, and Facebook",Series D,110000000.0,2020,Large Startup
2015-03-13,Foodpanda,Industry / Vertical,Sub-Vertical,City / Location,Rocket Internet AG & others,Private Equity,110000000.0,2015,Large Startup
2019-08-23,Tala,FinTech,Digital Lending Platform,Santa Monica,RPS Ventures,Series D,110000000.0,2019,Large Startup
2019-01-03,CarDekho,Automobile,Online Marketplace,Jaipur,"Sequoia India, Hillhouse Capital, Alphabet’s growth investment arm Capital G and Axis Bank",Series C,110000000.0,2019,Large Startup
2017-10-03,Ola Cabs,Consumer Internet,App based cab hailing services,Bengaluru,"Tencent, Softbank Group",Private Equity,110000000.0,2017,Large Startup
2018-02-28,Gaana,Technology,Online Music Streaming,Gurugram,"Tencent Holdings Ltd, Times Internet",Private Equity,115000000.0,2018,Large Startup
2018-07-30,Cure Fit,Consumer Internet,Health and fitness Platform,Bengaluru,"IDG Ventures, Accel Partners, Kalaari Capital and Others",Private Equity,120000000.0,2018,Large Startup
2015-11-26,Grofers,Hyper-local Grocery Delivery platform,Hyper-local Grocery Delivery platform,Gurugram,"Softbank, Tiger Global, Sequoia Capital, Apoletto Managers",Private Equity,120000000.0,2015,Large Startup
2019-08-12,Meesho,ECommerce,Social Commerce,Bengaluru,Naspers,Series D,125000000.0,2019,Large Startup
2019-11-20,Clumio,SaaS,Recovery software,"San Jose,","Altimeter Capital, Sutter Hill Ventures",Series C,135000000.0,2019,Large Startup
2015-06-04,Ecom Express,Logistics Solution Provider,Logistics Solution Provider,Delhi,Warburg Pincus,Private Equity,137000000.0,2015,Large Startup
2019-08-01,Alteria Capital,Finance,VC Funds,Mumbai,"Azim Premji, Binny Bansal",Single Venture,140000000.0,2019,Large Startup
2016-01-13,CarTrade,Consumer Internet,Auto Classifieds Portal,Mumbai,"Temasek Holdings, March Capital, Warburg Pincus",Private Equity,145000000.0,2016,Large Startup
2016-03-22,BigBasket,ECommerce,Online Grocery Shop,Bengaluru,Abraaj Group,Private Equity,150000000.0,2016,Large Startup
2020-01-10,Zomato,Hospitality,Online Food Delivery,Gurugram,Ant Financial,Private Equity Round,150000000.0,2020,Large Startup
2019-05-01,BlackBuck,Transport,Logistics,Bengaluru,"Goldman Sachs Investment Partners and Silicon Valley-based Accel, Wellington, Sequoia Capital, B Capital, LightStreet, Sands Capital and International Finance Corporation,",Series D,150000000.0,2019,Large Startup
2019-07-10,BYJU'S,EdTech,Education/E-learning,Bengaluru,Qatar Investment Authority,Private Equity Round,150000000.0,2019,Large Startup
2015-04-07,Quikr,Online Classifieds,Online Classifieds,Mumbai,"Tiger Global, Investment AB Kinnevik, Steadview Capital",Private Equity,150000000.0,2015,Large Startup
2016-08-16,Hike,Consumer Internet,Mobile Messaging App,Delhi,"Tencent Holdings, Foxconn Technology Group, Tiger Global, SoftBank Group, Bharti Enterprises",Private Equity,175000000.0,2016,Large Startup
2016-01-07,MakeMyTrip,Consumer Internet,Online Travel/Hotel Booking platform,Gurugram,Ctrip.com International Ltd,Private Equity,180000000.0,2016,Large Startup
2019-11-19,Furtados School of Music,Education,Music Education,Tulangan, IAN Fund and DSG Consumer Partners,Seed,200000000.0,2019,Large Startup
2017-03-03,Paytm Marketplace,ECommerce,ECommerce Marketplace,Bengaluru,Alibaba,Private Equity,200000000.0,2017,Large Startup
2018-02-01,Zomato,Food and Beverages,Food Ordering and Restaurant Discovery,Gurugram,Ant Financials,Private Equity,200000000.0,2018,Large Startup
2016-02-15,Snapdeal,ECommerce,Horizontal Online Marketplace,Delhi,Ontario Teachers’ Pension Plan & Others,Private Equity,200000000.0,2016,Large Startup
2018-06-25,PolicyBazaar,Consumer Internet,Online Insurance Selling Platform,Gurugram,SoftBank Vision Fund & Info Edge (India) Ltd,Private Equity,200000000.0,2018,Large Startup
2020-01-09,BYJU’S,E-Tech,Education/E-learning,Bengaluru,Tiger Global Management,Private Equity Round,200000000.0,2020,Large Startup
2019-11-19,Digital Mall Asia,ECommerce,Virtual e-commerce platform,Delhi,Amour Infrastructure,Seed Funding,220000000.0,2019,Large Startup
2018-09-03,Udaan,B2B Platform,Logistics and Shipping,Bengaluru,DST Global and Lightspeed Venture Partners’ global fund.,Private Equity,225000000.0,2018,Large Startup
2015-09-14,Ola Cabs,Cab rental Mobile app,Cab rental Mobile app,Bengaluru,"Falcon Edge Capital, NY based Hedge Fund, Tiger Global, Softbank",Private Equity,225000000.0,2015,Large Startup
2019-02-08,Zilingo,ECommerce,Fashion & Apparel,India/Singapore,"Sequoia Capital and Temasek Holdings, EDBI, Burda Principal Investments, and Sofina",Series D,226000000.0,2019,Large Startup
2019-12-20,Lenskart.com,ECommerce,Online Eyewear Shopping Portal,Faridabad,SoftBank Vision Fund,Series G,231000000.0,2019,Large Startup
2017-04-24,Oyo Rooms,Consumer Internet,Branded Budget Hotels Aggregator,Gurugram,"SoftBank Vision Fund, Lightspeed Venture Partners, Sequoia Capital India Advisors, Greenoaks Capital Partners",Private Equity,250000000.0,2017,Large Startup
2017-04-14,Ola Cabs,Consumer Internet,Cab Aggregator App,Bengaluru,SIMI Pacific Pte,Private Equity,260000000.0,2017,Large Startup
2017-11-27,Edelweiss,Finance,Diversified Financial,Mumbai,Undisclosed investors,Private Equity,270000000.0,2017,Large Startup
2019-11-15,Vogo Automotive,Last Mile Transportation,Scooter sharing app,Kormangala,"Matrix Partners, Stellaris Venture Partners, Kalaari Capital",Series B,283000000.0,2019,Large Startup
2020-02-10,FirstCry,ECommerce,Baby Products,Pune,Softbank Vision Fund,Series E,296000000.0,2020,Large Startup
2018-02-01,BigBasket,Consumer Internet,Online Grocery & Food Store,Bengaluru,"Alibaba, Helion Venture Partners, Bessemer Venture Partners, Ascent Capital",Private Equity,300000000.0,2018,Large Startup
2018-11-19,Automation Anywhere,Automation,Robotics,California,SoftBank Vision Fund,Series B,300000000.0,2018,Large Startup
2017-03-01,Ola,Consumer Internet,App based cab aggregator,Bengaluru,SoftBank Group Corp,Private Equity,330000000.0,2017,Large Startup
2015-04-08,Olacabs,Cab Aggregator,Cab Aggregator,Bengaluru,"DST Global, Steadview Capital, Tiger Global, Accel Partners & Others",Private Equity,400000000.0,2015,Large Startup
2019-09-04,GOQii,Health and Wellness,Wearable Fitness Bands,Menlo Park,Bennett Coleman and Company Ltd (BCCL),Series C,450000000.0,2019,Large Startup
2015-08-01,Snapdeal,Ecommerce Marketplace,Ecommerce Marketplace,Delhi,"Alibaba, Foxconn, Softbank",Private Equity,500000000.0,2015,Large Startup
2015-11-18,Ola,Car Aggregator & Retail Mobile App,Car Aggregator & Retail Mobile App,Bengaluru,"Baillie Gifford, Falcon Edge Capital, Tiger Global, SoftBank Group, DST Global, Didi Kuaidi",Private Equity,500000000.0,2015,Large Startup
2015-09-29,Paytm,E-Commerce & M-Commerce platform,E-Commerce & M-Commerce platform,Delhi,"Alibaba Group, Ant Financial",Private Equity,680000000.0,2015,Large Startup
2015-07-28,Flipkart.com,Online Marketplace,Online Marketplace,Bengaluru,Steadview Capital and existing investors,Private Equity,700000000.0,2015,Large Startup
2019-11-25,Paytm,FinTech,Mobile Wallet,Noida,Vijay Shekhar Sharma,Funding Round ,1000000000.0,2019,Large Startup
2017-03-21,Flipkart,ECommerce,ECommerce Marketplace,Bengaluru,"Microsoft, eBay, Tencent Holdings",Private Equity,1400000000.0,2017,Large Startup
